fdc_id,nutrient_id,amount
334587,1092,171
334587,1087,76
334587,1089,0.92
334588,1167,1.81
334589,1103,13.6
334590,1175,0.135
334591,1120,99
334591,1123,196
334591,1108,0
334591,1122,105
334591,1107,195
334592,1105,1
334593,1126,5.87
334593,1109,0.85
334593,1125,0.04
334593,1131,0.02
334593,1127,0.56
334593,1130,0.21
334593,1129,0.01
334593,1128,0.11
334594,1217,0.29
334594,1216,0.08
334594,1222,0.42
334594,1223,0.68
334594,1221,0.21
334594,1213,0.63
334594,1210,0.08
334594,1224,1.24
334594,1227,0.3
334594,1219,0.35
334594,1214,0.54
334594,1215,0.19
334594,1220,0.43
334594,1225,0.31
334594,1218,0.2
334594,1212,0.31
334594,1211,0.31
334594,1226,0.37
334595,1253,22
334596,1009,9.3
334597,1079,2.1
334598,1306,0.024
334598,1299,0.009
334598,1301,0.004
334598,1280,0.006
334598,1259,0.012
334598,1312,0.001
334598,1333,0
334598,1273,0.01
334598,1267,0.02
334598,1300,0.026
334598,1334,0.001
334598,1315,3.07
334598,1262,0.019
334598,1276,0
334598,1263,0.02
334598,1311,0.016
334598,1278,0.001
334598,1316,2.19
334598,1271,0.035
334598,1261,0.007
334598,1260,0.009
334598,1313,0.034
334598,1314,0.149
334598,1317,0.001
334598,1411,0.009
334598,1277,0.055
334598,1335,0.001
334598,1266,0.83
334598,1264,0.123
334598,1305,0.001
334598,1406,0.009
334598,1272,0.001
334598,1405,0.005
334598,1304,0.054
334598,1265,1.78
334598,1323,0.021
334598,1321,0.003
334598,1303,0.004
334598,1404,0.217
334599,1170,0.35
334600,1004,10.2
334600,1002,1.17
334600,1007,2.21
334600,1051,69.8
334601,1166,0.06
334602,1075,0
334602,1012,0.35
334602,1013,0
334602,1011,0
334602,1010,0.33
334602,1014,0
334603,1165,0.04
334604,1178,0.12
334605,1183,2.7
334605,1185,7.6
334609,1093,412
334609,1098,0.05
334609,1101,0.377
334609,1091,72
334609,1095,1.13
334609,1092,157
334609,1089,0.57
334609,1087,19
334609,1090,20.9
334610,1167,0.78
334611,1103,6.1
334612,1175,0.128
334613,1107,31
334613,1108,0
334613,1120,17
334613,1122,65
334613,1123,24
334614,1105,0
334615,1129,0
334615,1126,2.38
334615,1128,0.02
334615,1109,0.2
334615,1125,0.01
334615,1130,0.06
334615,1131,0.12
334615,1127,0.19
334616,1212,0.18
334616,1226,0.23
334616,1211,0.19
334616,1215,0.14
334616,1224,0.83
334616,1218,0.14
334616,1216,0.07
334616,1210,0.04
334616,1219,0.21
334616,1227,0.19
334616,1223,0.43
334616,1225,0.24
334616,1221,0.14
334616,1222,0.28
334616,1213,0.37
334616,1217,0.18
334616,1214,0.34
334616,1220,0.28
334617,1253,16
334618,1009,7.3
334619,1079,1.5
334620,1259,0.001
334620,1313,0.021
334620,1273,0.005
334620,1280,0.004
334620,1301,0.003
334620,1261,0.001
334620,1304,0.015
334620,1265,0.916
334620,1406,0.006
334620,1405,0.003
334620,1306,0.011
334620,1334,0
334620,1411,0.007
334620,1404,0.085
334620,1300,0.013
334620,1264,0.047
334620,1312,0
334620,1276,0
334620,1263,0.004
334620,1272,0.001
334620,1333,0
334620,1335,0
334620,1316,1.1
334620,1303,0.001
334620,1262,0.005
334620,1311,0.006
334620,1266,0.446
334620,1271,0.028
334620,1321,0.005
334620,1314,0.082
334620,1277,0.032
334620,1315,1.63
334620,1260,0
334620,1317,0.001
334620,1267,0.008
334620,1323,0.012
334620,1299,0.003
334620,1278,0.002
334620,1305,0
334621,1170,0.38
334622,1004,5.19
334622,1007,1.43
334622,1051,76.5
334622,1002,0.89
334623,1166,0.04
334624,1011,0
334624,1010,0.39
334624,1014,0
334624,1075,0
334624,1013,0
334624,1012,0.18
334625,1165,0.04
334626,1178,0.11
334627,1185,2.6
334627,1183,3
334628,2018,0.102
334628,1014,0
334628,1261,0.003
334628,1258,2.69
334628,1178,0.12
334628,1131,0.07
334628,1214,0.44
334628,1406,0.008
334628,1271,0.034
334628,1329,0.042
334628,2016,1.83
334628,1224,1.03
334628,1266,0.817
334628,1211,0.25
334628,2020,0.014
334628,1263,0.009
334628,1127,0.37
334628,1213,0.5
334628,1404,0.099
334628,1123,110
334628,1128,0.06
334628,1002,1.18
334628,1335,0
334628,1321,0.003
334628,1225,0.275
334628,1311,0.012
334628,1120,58
334628,2024,0.005
334628,1129,0
334628,1292,3.2
334628,2022,0.034
334628,1092,152
334628,1217,0.235
334628,1273,0.006
334628,1405,0.005
334628,1125,0.03
334628,1218,0.17
334628,1183,2.8
334628,1306,0.015
334628,1272,0.002
334628,1315,2.97
334628,2025,0.002
334628,1259,0.003
334628,1299,0.005
334628,1265,1.69
334628,1313,0.038
334628,1316,1.82
334628,1305,0
334628,1226,0.3
334628,1303,0.003
334628,1323,0.022
334628,1277,0.055
334628,1130,0.13
334628,2012,0.055
334628,1280,0.005
334628,1011,0
334628,1300,0.025
334628,2010,0.022
334628,1051,66
334628,1219,0.28
334628,1004,9.04
334628,1216,0.075
334628,1005,15.8
334628,1095,1.2
334628,1314,0.148
334628,1221,0.175
334628,1267,0.018
334628,1222,0.35
334628,2026,0.038
334628,1262,0.009
334628,1411,0.01
334628,1312,0
334628,1264,0.098
334628,1330,0.015
334628,1103,9.8
334628,1215,0.165
334628,1276,0
334628,1122,85
334628,1087,75
334628,2023,0.002
334628,1170,0.365
334628,1050,15.4
334628,1257,0.058
334628,1109,0.53
334628,1090,26.2
334628,1089,0.87
334628,1062,728
334628,1107,113
334628,1093,473
334628,1009,12.5
334628,1075,0
334628,1012,0.21
334628,1098,0.05
334628,1106,12
334628,1105,1
334628,1013,0
334628,1003,7.38
334628,1007,1.82
334628,1079,2.4
334628,1108,0
334628,1101,0.186
334628,1091,120
334628,1210,0.06
334628,1126,4.13
334628,1220,0.355
334628,1212,0.245
334628,1175,0.132
334628,1333,0
334628,1010,0.24
334628,1334,0.001
334628,1304,0.039
334628,1167,1.29
334628,2009,0.003
334628,1253,20
334628,1223,0.555
334628,1260,0.001
334628,1166,0.05
334628,1185,5.1
334628,1227,0.245
334628,1008,174
334628,1165,0.04
334628,1278,0.002
334628,1085,7.98
334628,1293,2.03
334628,1301,0.004
334628,1317,0.001
334628,1063,0.46
334636,1090,48.2
334636,1095,0.99
334636,1092,265
334636,1087,35
334636,1091,128
334636,1101,0.318
334636,1093,211
334636,1098,0.129
334636,1089,1.27
334637,1009,23.9
334638,1079,6.1
334639,1272,0.001
334639,1313,0.031
334639,1303,0.002
334639,1267,0.025
334639,1334,0.001
334639,1271,0.012
334639,1321,0.002
334639,1300,0.022
334639,1304,0.041
334639,1316,2.47
334639,1306,0.02
334639,1265,1.38
334639,1317,0.002
334639,1301,0.008
334639,1405,0.005
334639,1260,0.001
334639,1277,0.055
334639,1314,0.106
334639,1264,0.067
334639,1312,0.002
334639,1263,0.008
334639,1259,0.001
334639,1315,3
334639,1276,0
334639,1299,0.006
334639,1266,0.562
334639,1305,0
334639,1335,0
334639,1404,0.239
334639,1411,0.005
334639,1262,0.006
334639,1278,0.004
334639,1261,0.004
334639,1280,0.003
334639,1273,0.01
334639,1406,0.005
334639,1311,0.01
334639,1333,0
334639,1323,0.016
334640,1004,9.3
334640,1007,1.29
334640,1051,53.3
334640,1002,0.82
334641,1013,0
334641,1011,0
334641,1010,0.81
334641,1075,0
334641,1014,0.18
334641,1012,0.18
334646,1092,278
334646,1098,0.159
334646,1090,53.2
334646,1091,155
334646,1095,1.05
334646,1101,0.366
334646,1093,136
334646,1087,76
334646,1089,1.3
334647,1009,24.8
334648,1079,5.7
334649,1260,0.001
334649,1313,0.029
334649,1312,0.003
334649,1314,0.112
334649,1300,0.018
334649,1335,0
334649,1404,0.354
334649,1262,0.007
334649,1277,0.076
334649,1306,0.014
334649,1301,0.009
334649,1316,2.33
334649,1315,3.66
334649,1411,0.005
334649,1265,1.38
334649,1317,0.002
334649,1405,0.004
334649,1273,0.013
334649,1264,0.064
334649,1311,0.008
334649,1278,0.003
334649,1267,0.029
334649,1323,0.015
334649,1333,0
334649,1280,0.003
334649,1272,0.002
334649,1305,0.001
334649,1321,0.001
334649,1303,0.001
334649,1299,0.004
334649,1259,0.002
334649,1261,0.003
334649,1271,0.012
334649,1406,0.005
334649,1266,0.526
334649,1276,0
334649,1263,0.006
334649,1304,0.019
334649,1334,0.001
334650,1007,1.31
334650,1004,9.46
334650,1051,51.2
334650,1002,0.91
334651,1014,0.18
334651,1012,0.18
334651,1013,0
334651,1075,0
334651,1010,0.63
334651,1011,0
334655,1095,0.88
334655,1098,0.111
334655,1093,373
334655,1101,0.315
334655,1092,268
334655,1089,1.74
334655,1091,140
334655,1090,48.2
334655,1087,71
334656,1009,23.1
334657,1079,5.9
334658,1300,0.032
334658,1267,0.029
334658,1304,0.046
334658,1277,0.067
334658,1272,0.002
334658,1333,0
334658,1271,0.015
334658,1301,0.008
334658,1335,0
334658,1259,0.004
334658,1321,0.002
334658,1323,0.022
334658,1411,0.006
334658,1278,0.003
334658,1280,0.005
334658,1311,0.013
334658,1265,1.92
334658,1314,0.123
334658,1260,0.002
334658,1261,0.003
334658,1404,0.391
334658,1316,3.04
334658,1299,0.007
334658,1334,0
334658,1406,0.006
334658,1303,0.003
334658,1276,0
334658,1405,0.008
334658,1305,0.001
334658,1263,0.007
334658,1264,0.089
334658,1306,0.023
334658,1262,0.008
334658,1273,0.015
334658,1313,0.039
334658,1312,0.001
334658,1317,0.002
334658,1315,3.26
334658,1266,0.976
334659,1007,1.98
334659,1004,11.3
334659,1002,0.86
334659,1051,50.8
334660,1012,0.25
334660,1010,0.69
334660,1014,0.18
334660,1075,0
334660,1013,0
334660,1011,0
334666,1092,360
334666,1090,60.6
334666,1089,1.59
334666,1091,153
334666,1098,0.16
334666,1101,0.374
334666,1095,0.92
334666,1087,47
334666,1093,741
334667,1167,0.93
334668,1103,8.4
334669,1175,0.204
334670,1126,4.33
334670,1125,0.04
334670,1127,0.66
334670,1109,0.25
334670,1131,0
334670,1130,0.23
334670,1128,0.07
334670,1129,0
334671,1221,0.17
334671,1216,0.08
334671,1227,0.33
334671,1211,0.23
334671,1223,0.59
334671,1217,0.31
334671,1212,0.23
334671,1225,0.23
334671,1222,0.31
334671,1220,0.31
334671,1219,0.27
334671,1215,0.11
334671,1224,1.07
334671,1226,0.32
334671,1214,0.32
334671,1210,0.06
334671,1213,0.56
334671,1218,0.15
334672,1009,23.6
334673,1079,5.8
334674,1262,0.003
334674,1405,0.001
334674,1411,0
334674,1260,0.002
334674,1267,0.014
334674,1280,0
334674,1277,0.028
334674,1265,0.638
334674,1261,0.002
334674,1299,0.003
334674,1264,0.017
334674,1266,0.201
334674,1335,0
334674,1333,0
334674,1305,0.001
334674,1334,0.001
334674,1300,0.007
334674,1273,0.012
334674,1312,0.001
334674,1321,0
334674,1316,2.11
334674,1317,0.001
334674,1323,0.004
334674,1263,0.003
334674,1259,0.003
334674,1278,0.003
334674,1301,0.007
334674,1303,0.001
334674,1272,0
334674,1313,0.003
334674,1304,0.032
334674,1314,0.036
334674,1311,0.003
334674,1276,0
334674,1404,0.337
334674,1271,0.002
334674,1306,0.023
334674,1406,0.001
334674,1315,1.06
334675,1170,0.28
334676,1007,2.95
334676,1051,54.3
334676,1002,0.96
334676,1004,5.08
334677,1166,0.03
334678,1010,0.67
334678,1013,0
334678,1011,0
334678,1075,0
334678,1014,0.18
334678,1012,0.3
334679,1165,0.06
334680,1183,0.2
334680,1185,7.9
334686,1098,0.171
334686,1089,1.38
334686,1092,354
334686,1090,58.5
334686,1093,231
334686,1091,148
334686,1087,44
334686,1095,0.92
334686,1101,0.371
334687,1167,0.64
334688,1103,5.7
334689,1175,0.145
334690,1130,0.25
334690,1125,0.04
334690,1131,0.02
334690,1129,0.01
334690,1128,0.1
334690,1126,5.2
334690,1127,1.05
334690,1109,0.44
334691,1221,0.17
334691,1220,0.31
334691,1219,0.28
334691,1226,0.28
334691,1224,0.95
334691,1217,0.31
334691,1227,0.33
334691,1225,0.22
334691,1222,0.3
334691,1214,0.32
334691,1216,0.07
334691,1212,0.24
334691,1215,0.09
334691,1213,0.55
334691,1218,0.14
334691,1223,0.6
334691,1211,0.23
334691,1210,0.06
334692,1009,21.6
334693,1079,5.7
334694,1305,0.001
334694,1321,0.001
334694,1276,0
334694,1277,0.065
334694,1405,0.005
334694,1411,0.007
334694,1334,0.001
334694,1311,0.01
334694,1317,0.001
334694,1335,0
334694,1262,0.017
334694,1266,0.77
334694,1301,0.009
334694,1306,0.018
334694,1333,0
334694,1261,0.006
334694,1259,0.01
334694,1406,0.006
334694,1299,0.008
334694,1265,1.79
334694,1313,0.036
334694,1263,0.015
334694,1300,0.024
334694,1316,3.02
334694,1404,0.44
334694,1304,0.025
334694,1315,3.16
334694,1264,0.106
334694,1303,0.002
334694,1271,0.016
334694,1273,0.015
334694,1260,0.007
334694,1278,0.002
334694,1272,0.002
334694,1323,0.017
334694,1314,0.126
334694,1280,0.003
334694,1267,0.025
334694,1312,0.001
334695,1170,0.35
334696,1051,52.1
334696,1007,1.53
334696,1002,0.93
334696,1004,10.7
334697,1166,0.02
334698,1011,0
334698,1012,0.18
334698,1010,0.87
334698,1013,0
334698,1075,0
334698,1014,0.18
334699,1165,0.07
334700,1185,10.1
334700,1183,1.5
334701,1196,0.4
334701,1194,21.9
334701,1199,2.3
334701,1197,1.4
334701,1198,0.8
334701,1195,13.7
334701,1180,39.6
334705,1087,35
334705,1101,0.321
334705,1091,142
334705,1098,0.118
334705,1093,140
334705,1089,1.48
334705,1095,0.9
334705,1092,304
334705,1090,53.1
334706,1167,1.03
334707,1103,6.8
334708,1175,0.168
334709,1127,0.28
334709,1131,0
334709,1130,0.33
334709,1126,2.87
334709,1125,0.04
334709,1109,0.39
334709,1128,0.15
334709,1129,0.03
334710,1221,0.17
334710,1226,0.33
334710,1216,0.09
334710,1225,0.2
334710,1227,0.3
334710,1215,0.11
334710,1211,0.2
334710,1220,0.29
334710,1223,0.5
334710,1213,0.52
334710,1224,0.99
334710,1218,0.14
334710,1210,0.05
334710,1219,0.25
334710,1222,0.29
334710,1214,0.27
334710,1217,0.28
334710,1212,0.21
334711,1009,24.5
334712,1079,5.4
334713,1273,0.008
334713,1300,0.023
334713,1405,0.004
334713,1303,0.003
334713,1277,0.045
334713,1266,0.61
334713,1305,0
334713,1263,0.005
334713,1404,0.216
334713,1259,0.003
334713,1280,0.003
334713,1333,0
334713,1301,0.006
334713,1317,0.001
334713,1261,0.002
334713,1304,0.049
334713,1315,2.48
334713,1314,0.112
334713,1260,0.001
334713,1264,0.071
334713,1312,0
334713,1271,0.011
334713,1323,0.019
334713,1272,0.001
334713,1306,0.014
334713,1311,0.014
334713,1276,0
334713,1316,1.96
334713,1406,0.004
334713,1267,0.019
334713,1265,1.4
334713,1321,0.002
334713,1262,0.006
334713,1313,0.023
334713,1335,0.001
334713,1411,0.004
334713,1299,0.005
334713,1278,0.004
334713,1334,0.001
334714,1170,0.28
334715,1002,0.89
334715,1007,1.36
334715,1004,8.23
334715,1051,51.4
334716,1166,0.04
334717,1011,0
334717,1075,0
334717,1013,0
334717,1010,0.91
334717,1012,0.18
334717,1014,0.99
334718,1165,0.1
334719,1185,4.2
334719,1183,0.7
334720,1404,0.329
334720,1183,0.8
334720,1212,0.227
334720,1215,0.103
334720,1315,2.77
334720,1175,0.172
334720,1405,0.004
334720,2020,0.009
334720,1091,144
334720,1278,0.003
334720,1014,0.32
334720,1305,0.001
334720,1316,2.49
334720,1293,2.88
334720,1323,0.015
334720,1098,0.141
334720,1092,305
334720,1301,0.008
334720,2026,0.027
334720,1199,2.3
334720,1075,0
334720,1222,0.3
334720,1180,39.6
334720,1198,0.8
334720,1170,0.303
334720,1317,0.002
334720,1125,0.04
334720,1011,0
334720,1276,0
334720,1085,8.08
334720,1303,0.002
334720,2012,0.056
334720,1314,0.102
334720,1195,13.7
334720,1109,0.36
334720,1311,0.01
334720,2016,2.5
334720,1223,0.563
334720,1197,1.4
334720,1008,229
334720,1129,0.02
334720,2025,0.001
334720,1312,0.001
334720,1130,0.27
334720,1090,53.6
334720,1321,0.001
334720,1165,0.077
334720,1003,5.59
334720,1313,0.027
334720,1259,0.004
334720,1063,1.3
334720,1218,0.143
334720,1194,21.9
334720,2024,0.003
334720,1211,0.22
334720,1101,0.344
334720,1300,0.021
334720,1257,0.057
334720,1280,0.003
334720,1012,0.22
334720,1273,0.012
334720,1089,1.46
334720,1004,9.01
334720,1051,52.2
334720,1220,0.303
334720,1166,0.03
334720,1050,30.7
334720,1095,0.94
334720,1221,0.17
334720,1013,0
334720,1093,305
334720,1304,0.035
334720,1002,0.9
334720,1292,2.95
334720,1335,0
334720,1128,0.11
334720,1411,0.004
334720,1126,4.13
334720,1127,0.66
334720,1224,1
334720,1334,0.001
334720,1261,0.003
334720,1266,0.607
334720,1062,959
334720,2009,0.003
334720,1219,0.267
334720,1406,0.004
334720,1264,0.069
334720,1226,0.31
334720,1333,0
334720,2018,0.33
334720,2010,0.015
334720,1214,0.303
334720,1010,0.76
334720,1005,31.5
334720,1216,0.08
334720,1131,0.01
334720,1196,0.4
334720,2023,0.003
334720,1306,0.019
334720,1007,1.74
334720,1271,0.011
334720,1272,0.001
334720,1329,0.038
334720,1217,0.3
334720,1225,0.217
334720,1167,0.867
334720,1079,5.8
334720,1087,51
334720,1265,1.42
334720,1103,7
334720,1227,0.32
334720,1260,0.002
334720,1267,0.023
334720,1263,0.007
334720,1277,0.056
334720,1185,7.4
334720,1210,0.057
334720,1262,0.008
334720,1258,2.19
334720,1009,23.6
334720,2022,0.011
334720,1213,0.543
334720,1299,0.005
334720,1330,0.019
334724,1003,22.4
334724,1004,6.99
334724,1007,1.11
334724,1051,70.6
334748,1103,20.3
334749,1093,47
334749,1101,0.002
334749,1090,11.7
334749,1098,0.039
334749,1095,3.84
334749,1089,2.01
334749,1087,15
334749,1091,204
334749,1092,286
334751,1004,6.9
334751,1003,23.8
334751,1051,67.7
334751,1007,0.98
334777,1112,0
334777,1113,0.3
334777,1170,0.36
334777,1111,0
334777,1165,0.053
334778,1194,0.7
334778,1180,56.3
334778,1195,44
334778,1197,5.7
334778,1196,0.7
334778,1199,5.2
334778,1198,10
334780,1003,21.7
334780,1007,1.06
334780,1051,69
334780,1004,10.4
334782,1167,6.15
334782,1178,1.98
334782,1166,0.21
334782,1175,0.516
334783,1128,0
334783,1130,0
334783,1109,0.28
334783,1126,0.05
334783,1127,0
334783,1131,0
334783,1129,0
334783,1125,0
334784,1314,0.24
334784,1303,0.021
334784,1299,0.029
334784,1300,0.074
334784,1311,0.038
334784,1267,0.007
334784,1304,0.27
334784,1278,0.003
334784,1306,0.036
334784,1313,0.003
334784,1280,0.008
334784,1265,1.75
334784,1266,0.854
334784,1271,0.044
334784,1264,0.202
334784,1404,0.012
334784,1272,0
334784,1316,0.294
334784,1323,0.055
334784,1277,0.019
334784,1301,0.003
334784,1315,2.66
334784,1406,0.014
334784,1262,0.007
334784,1263,0.005
334785,1304,0.317
334785,1323,0.07
334785,1404,0.011
334785,1264,0.208
334785,1267,0.002
334785,1316,0.31
334785,1265,2.04
334785,1277,0.01
334785,1278,0
334785,1299,0.031
334785,1271,0.036
334785,1314,0.297
334785,1315,3.16
334785,1301,0
334785,1313,0
334785,1272,0
334785,1300,0.081
334785,1266,1.01
334785,1303,0.013
334785,1311,0.02
334786,1253,54
334788,1103,22.3
334789,1101,0.002
334789,1091,207
334789,1098,0.048
334789,1087,15
334789,1095,3.69
334789,1089,1.79
334789,1093,44
334789,1090,11
334789,1092,278
334791,1051,67.6
334791,1003,23.1
334791,1007,0.9
334791,1004,9.14
334793,1003,23.5
334793,1051,69.5
334793,1004,6.73
334793,1007,1.04
334795,1007,1.14
334795,1004,5.84
334795,1003,23
334795,1051,71.3
334797,1167,7.25
334797,1178,1.48
334797,1166,0.18
334797,1175,0.551
334798,1127,0
334798,1128,0
334798,1126,0
334798,1131,0
334798,1129,0
334798,1125,0
334798,1109,0.26
334798,1130,0
334799,1301,0.012
334799,1263,0.004
334799,1265,1.08
334799,1315,1.89
334799,1316,0.296
334799,1323,0.043
334799,1278,0.002
334799,1262,0.003
334799,1266,0.706
334799,1271,0.067
334799,1314,0.149
334799,1300,0.058
334799,1304,0.206
334799,1264,0.109
334799,1313,0
334799,1267,0.005
334799,1277,0
334799,1311,0.018
334800,1272,0
334800,1303,0.013
334800,1265,1.3
334800,1266,0.606
334800,1323,0.044
334800,1314,0.181
334800,1313,0.003
334800,1311,0.021
334800,1300,0.054
334800,1316,0.216
334800,1404,0.006
334800,1271,0.043
334800,1278,0.003
334800,1267,0.004
334800,1264,0.166
334800,1315,1.97
334800,1262,0.008
334800,1280,0.008
334800,1263,0.006
334800,1277,0.017
334800,1306,0.025
334800,1406,0.014
334800,1304,0.21
334800,1301,0.003
334800,1299,0.023
334801,1253,57
334803,1003,22.2
334803,1004,10.1
334803,1007,1.09
334803,1051,68.8
334805,1007,1.02
334805,1003,22.3
334805,1004,6.15
334805,1051,69.6
334807,1051,70.1
334807,1003,21.9
334807,1007,1.01
334807,1004,6.49
334809,1004,4.97
334809,1007,1.03
334809,1051,70.2
334809,1003,23.6
334811,1051,71.6
334811,1003,22.1
334811,1004,4.22
334811,1007,0.98
334813,1007,1.01
334813,1051,73.2
334813,1004,2.33
334813,1003,22.3
334815,1051,69.4
334815,1007,0.93
334815,1003,23.5
334815,1004,6.32
334817,1004,7.33
334817,1051,67.9
334817,1003,22.7
334817,1007,0.95
334819,1178,1.8
334819,1166,0.19
334819,1167,7.23
334819,1175,0.591
334820,1128,0
334820,1109,0.24
334820,1127,0
334820,1126,0.04
334820,1129,0
334820,1131,0
334820,1130,0
334820,1125,0
334821,1314,0.213
334821,1299,0.029
334821,1301,0.003
334821,1266,0.702
334821,1311,0.031
334821,1280,0.009
334821,1271,0.043
334821,1323,0.056
334821,1264,0.188
334821,1277,0.016
334821,1262,0.007
334821,1304,0.285
334821,1404,0.011
334821,1406,0.012
334821,1313,0.002
334821,1263,0.006
334821,1272,0
334821,1278,0.004
334821,1315,2.3
334821,1306,0.033
334821,1265,1.5
334821,1316,0.224
334821,1300,0.07
334821,1267,0.005
334821,1303,0.018
334822,1314,0.295
334822,1315,3.05
334822,1304,0.376
334822,1264,0.212
334822,1272,0
334822,1278,0
334822,1311,0.006
334822,1323,0.072
334822,1277,0.01
334822,1316,0.249
334822,1266,0.935
334822,1303,0.011
334822,1271,0.043
334822,1265,1.94
334822,1301,0
334822,1299,0.035
334822,1313,0
334822,1300,0.09
334822,1267,0
334822,1404,0.012
334823,1253,60
334825,1051,68.7
334825,1007,0.89
334825,1004,6.22
334825,1003,23.7
334827,1051,70.8
334827,1007,1.09
334827,1003,23.2
334827,1004,6.69
334829,1167,6.91
334829,1166,0.23
334829,1175,0.641
334829,1178,1.6
334830,1125,0
334830,1127,0
334830,1126,0
334830,1131,0
334830,1109,0.21
334830,1129,0
334830,1128,0
334830,1130,0
334831,1300,0.057
334831,1278,0.004
334831,1262,0.004
334831,1315,1.99
334831,1314,0.149
334831,1323,0.045
334831,1311,0.017
334831,1267,0.002
334831,1253,59
334831,1304,0.2
334831,1265,1.1
334831,1313,0
334831,1316,0.277
334831,1301,0.012
334831,1266,0.702
334831,1277,0
334831,1264,0.106
334831,1271,0.066
334831,1263,0.005
334832,1314,0.161
334832,1265,1.29
334832,1300,0.069
334832,1271,0.04
334832,1277,0.016
334832,1404,0.009
334832,1301,0.002
334832,1315,2.08
334832,1304,0.225
334832,1263,0.005
334832,1262,0.006
334832,1272,0.001
334832,1267,0.005
334832,1299,0.024
334832,1311,0.026
334832,1278,0.003
334832,1306,0.026
334832,1323,0.051
334832,1264,0.151
334832,1266,0.673
334832,1303,0.017
334832,1280,0.007
334832,1313,0.003
334832,1316,0.207
334832,1406,0.013
334834,1007,1.12
334834,1003,23.9
334834,1004,4.4
334834,1051,72.1
334836,1003,22.9
334836,1051,71.6
334836,1007,1
334836,1004,4.75
334838,1003,22
334838,1007,1.03
334838,1004,7.49
334838,1051,69.6
334840,1004,4.19
334840,1007,0.92
334840,1051,70.8
334840,1003,22.7
334842,1003,22.6
334842,1004,4.63
334842,1051,70.8
334842,1007,0.97
334844,1007,1.08
334844,1004,7.41
334844,1051,70.7
334844,1003,22.4
334846,1007,0.95
334846,1003,23.4
334846,1004,5.42
334846,1051,69.6
334848,1004,8.25
334848,1007,0.9
334848,1051,67.2
334848,1003,23.3
334849,1194,0.7
334849,1303,0.015
334849,2023,0.003
334849,1101,0.002
334849,1007,1.01
334849,2009,0.04
334849,1293,0.364
334849,1267,0.004
334849,2022,0.048
334849,1300,0.069
334849,1062,648
334849,1272,0
334849,1264,0.168
334849,1257,0.306
334849,1166,0.202
334849,1266,0.773
334849,1265,1.5
334849,1103,21.3
334849,1262,0.006
334849,1091,206
334849,1301,0.004
334849,2012,0.011
334849,1008,155
334849,1004,6.39
334849,1311,0.022
334849,1112,0
334849,1092,282
334849,1306,0.03
334849,1127,0
334849,2016,0.281
334849,1175,0.575
334849,1271,0.048
334849,1089,1.9
334849,1323,0.054
334849,1114,0
334849,1330,0.03
334849,1404,0.009
334849,2024,0.008
334849,1109,0.25
334849,1263,0.005
334849,1329,0.276
334849,2018,0.009
334849,1129,0
334849,1130,0
334849,1258,2.56
334849,1085,5.93
334849,1278,0.003
334849,1313,0.001
334849,1304,0.261
334849,1314,0.211
334849,1093,45
334849,1110,0
334849,1196,0.7
334849,1316,0.259
334849,1003,22.8
334849,1165,0.053
334849,1280,0.008
334849,2026,0.001
334849,1125,0
334849,1087,15
334849,1113,0.3
334849,1292,2.71
334849,1051,69.9
334849,2010,0.054
334849,1131,0
334849,1178,1.72
334849,1090,11.3
334849,1005,0
334849,1199,5.2
334849,1126,0.02
334849,1170,0.36
334849,1180,56.3
334849,1111,0
334849,2020,0.013
334849,2025,0
334849,1195,44
334849,1198,10
334849,1128,0
334849,1299,0.027
334849,1406,0.013
334849,1098,0.043
334849,1277,0.011
334849,1315,2.39
334849,1095,3.76
334849,1253,58
334849,1167,6.88
334849,1197,5.7
334857,1166,0.4
334857,1167,5.7
334857,1175,0.639
334857,1178,4.4
334858,1280,0.011
334858,1300,0.078
334858,1271,0.062
334858,1263,0.006
334858,1323,0.046
334858,1267,0.007
334858,1316,0.334
334858,1311,0.041
334858,1313,0.003
334858,1277,0.017
334858,1299,0.031
334858,1264,0.161
334858,1303,0.024
334858,1306,0.036
334858,1272,0.002
334858,1262,0.007
334858,1265,1.43
334858,1278,0.003
334858,1315,2.11
334858,1266,0.955
334858,1406,0.017
334858,1304,0.333
334858,1301,0.004
334858,1404,0.012
334858,1314,0.132
334859,1253,87
334861,1004,9.54
334861,1003,25.6
334861,1051,65
334861,1007,1.28
334869,1103,25.4
334870,1091,259
334870,1087,13
334870,1098,0.097
334870,1101,0.008
334870,1089,3.04
334870,1093,54
334870,1095,3.7
334870,1090,13.7
334870,1092,352
334872,1003,28.9
334872,1004,5.1
334872,1051,65.4
334872,1007,1.16
334874,1166,0.4
334874,1175,0.7
334874,1167,5.82
334874,1178,4.02
334875,1263,0.006
334875,1267,0.001
334875,1300,0.066
334875,1316,0.369
334875,1262,0.002
334875,1265,1.2
334875,1301,0.012
334875,1314,0.153
334875,1277,0
334875,1266,0.712
334875,1253,84
334875,1323,0.049
334875,1271,0.074
334875,1278,0
334875,1315,2
334875,1264,0.121
334875,1304,0.248
334875,1311,0.021
334875,1313,0
334876,1266,0.778
334876,1316,0.277
334876,1304,0.296
334876,1315,1.91
334876,1262,0.006
334876,1313,0.003
334876,1301,0.004
334876,1267,0.005
334876,1404,0.013
334876,1323,0.048
334876,1264,0.17
334876,1314,0.146
334876,1306,0.031
334876,1311,0.028
